DATE,TOTAL,GINI,DOW
2013-09-24,"[30639, 9523, 4050, 3327, 2375]",0.5026565692991947,1
2013-09-25,"[26627, 8448, 3851, 3157, 2144]",0.4907138173513917,2
2013-09-26,"[25364, 7951, 3669, 3022, 2146]",0.4874264566331372,3
2013-09-27,"[24772, 8075, 3570, 2918, 2028]",0.4897613809443222,4
2013-09-28,"[16762, 5310, 2454, 2105, 1392]",0.484530564179424,5
2013-09-29,"[22516, 7413, 3288, 2424, 1850]",0.494209276893121,6
2013-09-30,"[23874, 8102, 3586, 2883, 2117]",0.4805778807751097,0
2013-10-01,"[19493, 6044, 2744, 2523, 1577]",0.4861245792285599,1
2013-10-02,"[75350, 22419, 9521, 7056, 5167]",0.5212119183687131,2
2013-10-03,"[36591, 11130, 4988, 3890, 2639]",0.5074040311961917,3
2013-10-04,"[33515, 10267, 4592, 3511, 2499]",0.5059429243895264,4
2013-10-05,"[28341, 8814, 3715, 3089, 2188]",0.5030099464753939,5
2013-10-06,"[26829, 8227, 3505, 2936, 2014]",0.5048930155592839,6
2013-10-07,"[37959, 12116, 5442, 4060, 2929]",0.4998944101366268,0
2013-10-08,"[33596, 10648, 4597, 3748, 2577]",0.4998586085632454,1
2013-10-09,"[28866, 8792, 3989, 3328, 2370]",0.4938726370260851,2
2013-10-10,"[28557, 8345, 3840, 3357, 2151]",0.4998918918918918,3
2013-10-11,"[32324, 9934, 4465, 3530, 2415]",0.5029391660970608,4
2013-10-12,"[24141, 7420, 3176, 2753, 1825]",0.5015795497901564,5
2013-10-13,"[28315, 8894, 3876, 2966, 2184]",0.5034281388558451,6
2013-10-14,"[35757, 11640, 4973, 3729, 2885]",0.4994913874949139,0
2013-10-15,"[33663, 10711, 4556, 3575, 2568]",0.50352078150818,1
2013-10-16,"[27850, 8576, 3927, 3431, 2294]",0.4883632102087764,2
2013-10-17,"[32534, 10242, 4501, 3748, 2459]",0.4984219579687384,3
2013-10-18,"[32105, 9670, 4272, 3528, 2446]",0.5033351915572557,4
2013-10-19,"[29102, 8782, 3848, 3225, 2200]",0.5035180354984414,5
2013-10-20,"[27438, 8442, 3661, 3014, 2062]",0.503664522491427,6
2013-10-21,"[31751, 9494, 4161, 3599, 2326]",0.5045294266622509,0
2013-10-22,"[35907, 11372, 5048, 3954, 2766]",0.4992632987281318,1
2013-10-23,"[31027, 9472, 4194, 3774, 2420]",0.4945231591565626,2
2013-10-24,"[31008, 9474, 4338, 3757, 2365]",0.4947037807702877,3
2013-10-25,"[30146, 9383, 4239, 3531, 2440]",0.4926838094855144,4
2013-10-26,"[26230, 8098, 3631, 3011, 1976]",0.4991850230522051,5
2013-10-27,"[28397, 8735, 3918, 3328, 2238]",0.495323494079286,6
2013-10-28,"[33801, 10785, 4579, 3733, 2580]",0.5010562745592848,0
2013-10-29,"[35201, 11241, 4928, 3920, 2673]",0.499470351776133,1
2013-10-30,"[37957, 12404, 5520, 4111, 2935]",0.497954772990926,2
2013-10-31,"[31894, 10303, 4556, 3533, 2612]",0.4940375817611251,3
2013-11-01,"[32629, 10324, 4745, 3629, 2519]",0.4970842773836496,4
2013-11-02,"[27559, 8738, 3872, 3278, 2217]",0.4918009810791872,5
2013-11-03,"[31324, 9958, 4528, 3479, 2566]",0.493645742937036,6
2013-11-04,"[35242, 11163, 5051, 4000, 2890]",0.4926953004490453,0
2013-11-05,"[31852, 9953, 4482, 3787, 2719]",0.4881859337412157,1
2013-11-06,"[34137, 10595, 4696, 3937, 2828]",0.4931290374245902,2
2013-11-07,"[29715, 9411, 4410, 3577, 2462]",0.4868582955118507,3
2013-11-08,"[30316, 9112, 4330, 3566, 2508]",0.4909455771391877,4
2013-11-09,"[24267, 7136, 3484, 3110, 2068]",0.4834543866217397,5
2013-11-10,"[26004, 7676, 3497, 3094, 2102]",0.494522455337125,6
2013-11-11,"[24355, 7671, 3531, 3138, 2224]",0.4769911288154647,0
2013-11-12,"[26615, 8221, 3823, 3380, 2310]",0.4820942975038896,1
2013-11-13,"[45834, 13481, 6230, 5268, 3619]",0.4978665090283748,2
2013-11-14,"[38683, 12020, 5677, 4181, 3141]",0.4955762770399673,3
2013-11-15,"[32075, 9193, 4365, 3846, 2540]",0.4953343970472327,4
2013-11-16,"[26315, 8018, 3848, 3325, 2404]",0.4783876110225461,5
2013-11-17,"[30449, 9402, 4340, 3512, 2625]",0.4890955333015419,6
2013-11-18,"[27912, 8594, 4065, 3545, 2565]",0.4776504359375333,0
2013-11-19,"[41204, 12542, 5910, 4863, 3463]",0.489311876673237,1
2013-11-20,"[34160, 10031, 4843, 4081, 2972]",0.4872858238094389,2
2013-11-21,"[32432, 9660, 4731, 4087, 2956]",0.4791519697025952,3
2013-11-22,"[34762, 10430, 5076, 4344, 3058]",0.4820114444251778,4
2013-11-23,"[28390, 8324, 4079, 3517, 2430]",0.4854685494223363,5
2013-11-24,"[28656, 8612, 4120, 3511, 2495]",0.4846436257754146,6
2013-11-25,"[33078, 10062, 4794, 4118, 2908]",0.4824163027656478,0
2013-11-26,"[31961, 9930, 4765, 4012, 2889]",0.4784584648131897,1
2013-11-27,"[30273, 9181, 4354, 3780, 2563]",0.4851029889733006,2
2013-11-28,"[20784, 6264, 3097, 2650, 1858]",0.4786425417712752,3
2013-11-29,"[30425, 9048, 4456, 3842, 2681]",0.4812019345120115,4
2013-11-30,"[29557, 9007, 4448, 3737, 2582]",0.4801848736088869,5
2013-12-01,"[30293, 9138, 4342, 3944, 2677]",0.4796285272056197,6
2013-12-02,"[39850, 11736, 5964, 5226, 3544]",0.4772135102533172,0
2013-12-03,"[39810, 11761, 5832, 4791, 3509]",0.4844345007077302,1
2013-12-04,"[34657, 10017, 4986, 4606, 3088]",0.4780765073055062,2
2013-12-05,"[35205, 10510, 5359, 4512, 3125]",0.4779887925601676,3
2013-12-06,"[40851, 11570, 5845, 5400, 3579]",0.4801189679530076,4
2013-12-07,"[34866, 10169, 5151, 4275, 2893]",0.4870802385186735,5
2013-12-08,"[34761, 10333, 5015, 4369, 2999]",0.483588217895854,6
2013-12-09,"[42002, 12534, 6296, 5392, 3715]",0.4787943779579348,0
2013-12-10,"[41748, 12127, 6282, 5314, 3708]",0.4792957400367163,1
2013-12-11,"[41536, 12057, 5929, 5100, 3679]",0.4841568937497255,2
2013-12-12,"[39363, 11786, 5859, 4968, 3462]",0.4805770347504508,3
2013-12-13,"[35908, 10362, 5061, 4479, 3036]",0.4868776127519287,4
2013-12-14,"[36826, 10713, 4877, 4303, 2934]",0.4975038975407775,5
2013-12-15,"[36073, 10638, 4907, 4259, 2994]",0.4928538669293879,6
2013-12-16,"[43176, 12798, 5958, 5310, 3668]",0.4879650260894091,0
2013-12-17,"[46587, 13636, 6442, 5354, 3817]",0.4948678727781001,1
2013-12-18,"[42681, 12248, 5862, 5259, 3515]",0.4905972831165097,2
2013-12-19,"[38335, 11202, 5188, 4840, 3007]",0.4923480150866202,3
2013-12-20,"[38735, 11330, 5367, 4629, 3157]",0.492625518048657,4
2013-12-21,"[31651, 8689, 4100, 3891, 2481]",0.4970321971187909,5
2013-12-22,"[34336, 10164, 4696, 4064, 2817]",0.4931647556039017,6
2013-12-23,"[38265, 11132, 5224, 4709, 3254]",0.4885913332481146,0
2013-12-24,"[31656, 8958, 4519, 4143, 2596]",0.4853099938309685,1
2013-12-25,"[33340, 9948, 4989, 4721, 2854]",0.4741029864642269,2
2013-12-26,"[56275, 16583, 7913, 7274, 4676]",0.485357146708944,3
2013-12-27,"[54531, 16086, 7477, 6400, 4222]",0.4973353171919383,4
2013-12-28,"[47638, 13837, 6284, 5377, 3581]",0.5035337669616904,5
2013-12-29,"[50704, 15023, 6789, 5512, 3854]",0.5041938399159767,6
2013-12-30,"[57365, 17013, 7672, 6532, 4303]",0.5021478171933035,0
2013-12-31,"[62506, 18251, 8031, 6296, 4476]",0.5143230212936922,1
2014-01-01,"[53007, 15405, 6924, 5548, 3816]",0.5111641086186541,2
2014-01-02,"[61109, 18048, 8357, 6796, 4637]",0.5020708055827867,3
2014-01-03,"[71979, 21227, 9305, 7748, 5184]",0.5095813518359711,4
2014-01-04,"[57028, 16757, 7247, 6044, 3993]",0.5129429333801843,5
2014-01-05,"[40875, 12917, 5873, 4569, 3305]",0.494458016849524,6
2014-01-06,"[46753, 14615, 6577, 5477, 3864]",0.4912455037134797,0
2014-01-07,"[81956, 23293, 10163, 8729, 5721]",0.514496927507662,1
2014-01-08,"[61457, 18416, 8104, 6649, 4574]",0.5061814516129032,2
2014-01-09,"[57250, 16703, 7596, 6238, 4161]",0.5074302866837779,3
2014-01-10,"[52327, 15104, 6717, 5737, 3659]",0.5108828880589869,4
2014-01-11,"[49104, 14131, 6349, 5399, 3524]",0.5089584368272893,5
2014-01-12,"[49343, 14359, 6382, 5187, 3610]",0.5103282159201835,6
2014-01-13,"[54176, 15125, 6884, 5956, 3976]",0.5089308731144838,0
2014-01-14,"[59071, 17311, 7915, 6293, 4459]",0.5060211049037865,1
2014-01-15,"[51328, 15104, 6807, 5843, 3766]",0.5039831981460023,2
2014-01-16,"[53978, 16018, 7139, 5897, 4105]",0.5043414393426443,3
2014-01-17,"[48014, 13671, 6267, 5272, 3491]",0.5080883790653719,4
2014-01-18,"[43196, 12534, 5564, 4873, 3170]",0.5060097783290307,5
2014-01-19,"[45454, 13623, 5932, 5087, 3393]",0.5043367034522174,6
2014-01-20,"[50894, 15270, 6643, 5418, 3690]",0.5091131050479155,0
2014-01-21,"[50163, 14806, 6674, 5633, 3791]",0.5028778664561412,1
2014-01-22,"[49367, 14252, 6663, 5623, 3764]",0.5012489173957249,2
2014-01-23,"[45955, 13664, 6082, 5067, 3451]",0.5044799849095245,3
2014-01-24,"[40464, 11972, 5381, 4682, 3236]",0.4974275500114095,4
2014-01-25,"[34482, 9665, 4426, 3985, 2641]",0.5026322940632982,5
2014-01-26,"[35550, 10606, 4661, 4296, 2770]",0.4966570495655028,6
2014-01-27,"[44155, 13013, 5802, 5200, 3381]",0.4995653449986723,0
2014-01-28,"[60306, 18763, 8146, 6491, 4582]",0.5034999186065441,1
2014-01-29,"[51626, 15413, 6839, 5511, 3806]",0.5074439569685678,2
2014-01-30,"[45036, 13319, 6059, 5075, 3500]",0.5004370521585444,3
2014-01-31,"[43479, 12812, 5750, 4899, 3183]",0.5048557534617742,4
2014-02-01,"[37716, 11137, 5069, 4519, 2859]",0.4980880913539968,5
2014-02-02,"[38855, 11902, 5184, 4406, 2963]",0.500900331701153,6
2014-02-03,"[47462, 14147, 6322, 5431, 3632]",0.5006935605371847,0
2014-02-04,"[46805, 13916, 6055, 5210, 3549]",0.504232475011584,1
2014-02-05,"[47810, 14209, 6603, 5584, 3626]",0.4984736355226641,2
2014-02-06,"[43688, 12753, 5839, 5004, 3515]",0.4977188943346658,3
2014-02-07,"[44078, 13025, 6061, 5167, 3319]",0.4989588276343336,4
2014-02-08,"[41587, 11951, 5355, 4835, 3127]",0.5027956024231546,5
2014-02-09,"[41046, 12239, 5430, 4662, 3106]",0.5021253553540003,6
2014-02-10,"[50427, 15265, 6840, 5547, 3885]",0.5016934263823142,0
2014-02-11,"[45975, 13842, 6206, 5431, 3537]",0.4975903775119681,1
2014-02-12,"[47233, 14023, 6159, 5328, 3651]",0.5019189988742572,2
2014-02-13,"[45345, 12926, 6018, 5043, 3330]",0.5059756131127687,3
2014-02-14,"[40524, 11558, 5345, 4644, 2966]",0.5045128157817858,4
2014-02-15,"[47514, 13735, 6178, 5453, 3530]",0.5038607512105745,5
2014-02-16,"[35116, 10725, 4619, 3977, 2722]",0.5006105775118529,6
2014-02-17,"[48156, 14628, 6601, 5563, 3632]",0.4994298803766862,0
2014-02-18,"[60302, 17736, 7939, 6787, 4437]",0.5048466579561939,1
2014-02-19,"[38712, 11506, 5181, 4540, 3119]",0.4957467728123315,2
2014-02-20,"[46021, 13609, 6251, 5206, 3633]",0.4988169164882227,3
2014-02-21,"[45402, 13066, 5959, 4891, 3480]",0.5056127915602077,4
2014-02-22,"[38779, 10989, 5169, 4380, 2976]",0.5022394169489348,5
2014-02-23,"[38407, 10997, 5016, 4350, 2742]",0.507068539471973,6
2014-02-24,"[45787, 13597, 6040, 5346, 3548]",0.4990930864662665,0
2014-02-25,"[42902, 12736, 5775, 5002, 3273]",0.4993226954425439,1
2014-02-26,"[43337, 12700, 5879, 4974, 3352]",0.4993935252413086,2
2014-02-27,"[42947, 12513, 5756, 4790, 3181]",0.5044589301458366,3
2014-02-28,"[39467, 11039, 5029, 4526, 3028]",0.503358747166701,4
2014-03-01,"[36896, 10615, 4718, 4275, 2735]",0.5041408531541721,5
2014-03-02,"[45507, 14440, 6357, 4868, 3470]",0.5018407866884597,6
2014-03-03,"[46756, 13953, 6301, 5326, 3607]",0.4999802483441528,0
2014-03-04,"[47319, 13791, 6205, 5073, 3496]",0.5079542459543513,1
2014-03-05,"[44245, 12759, 6061, 5123, 3320]",0.5005649717514125,2
2014-03-06,"[46006, 13390, 6121, 4962, 3530]",0.5046953748868381,3
2014-03-07,"[44291, 12641, 5902, 4786, 3284]",0.5069897325961864,4
2014-03-08,"[40128, 11435, 5336, 4532, 3006]",0.5037292238931049,5
2014-03-09,"[41396, 12219, 5639, 4602, 3147]",0.5021566198528424,6
2014-03-10,"[50645, 15442, 6756, 5602, 3823]",0.5031555404288424,0
2014-03-11,"[41251, 11684, 5516, 4847, 3153]",0.4998149012053994,1
2014-03-12,"[48143, 13953, 6491, 5319, 3540]",0.5053327479792371,2
2014-03-13,"[45031, 13064, 5963, 5033, 3406]",0.5036401506269225,3
2014-03-14,"[41376, 11677, 5404, 4549, 3121]",0.5059234503304249,4
2014-03-15,"[35644, 10295, 4467, 4115, 2762]",0.502375923048723,5
2014-03-16,"[39577, 11772, 5235, 4548, 3083]",0.4996465000389317,6
2014-03-17,"[46474, 13545, 6120, 5150, 3551]",0.5036932121859968,0
2014-03-18,"[45078, 13601, 6010, 4897, 3443]",0.5037669966725548,1
2014-03-19,"[53924, 17629, 7713, 5423, 3976]",0.5057328145265888,2
2014-03-20,"[44456, 13948, 5992, 4804, 3467]",0.5015866899693121,3
2014-03-21,"[41815, 12079, 5442, 4598, 3129]",0.5061091809194339,4
2014-03-22,"[37210, 11305, 5036, 4226, 2723]",0.5028297520661157,5
2014-03-23,"[36143, 10621, 4751, 4093, 2650]",0.5047478457894194,6
2014-03-24,"[44228, 12572, 5740, 5173, 3382]",0.5012504395527111,0
2014-03-25,"[53708, 17168, 7745, 5653, 4005]",0.5025929156424518,1
2014-03-26,"[29416, 8341, 4147, 3617, 2488]",0.4880751525755587,2
2014-03-27,"[54482, 16490, 7670, 5664, 3966]",0.5068787384448069,3
2014-03-28,"[41771, 12511, 5731, 4481, 3179]",0.5036809362670489,4
2014-03-29,"[36495, 11095, 4888, 4260, 2827]",0.49808444556367,5
2014-03-30,"[38224, 11661, 5083, 4192, 2856]",0.5044182146542827,6
2014-03-31,"[42459, 12668, 5876, 4733, 3409]",0.4977077156699689,0
2014-04-01,"[39362, 11850, 5347, 4439, 3102]",0.498789391575663,1
2014-04-02,"[44628, 13570, 6166, 4830, 3453]",0.5015485842498658,2
2014-04-03,"[40434, 11886, 5382, 4557, 3303]",0.4977944541045117,3
2014-04-04,"[43373, 13084, 5966, 4550, 3213]",0.506391588065996,4
2014-04-05,"[37314, 11161, 5066, 3850, 2740]",0.5086161879895561,5
2014-04-06,"[37890, 11262, 5053, 4008, 2768]",0.5083419425722766,6
2014-04-07,"[47715, 14344, 6617, 5030, 3580]",0.5050539554382424,0
2014-04-08,"[40402, 11914, 5355, 4498, 3070]",0.503257254096476,1
2014-04-09,"[38114, 11213, 5140, 4294, 3043]",0.4987444178370332,2
2014-04-10,"[41824, 12641, 5866, 4627, 3113]",0.5020405165195164,3
2014-04-11,"[36925, 10547, 4966, 4217, 2793]",0.501910913739739,4
2014-04-12,"[34235, 10380, 4538, 3759, 2587]",0.5039153858628084,5
2014-04-13,"[35575, 10705, 4787, 3933, 2614]",0.504696775089388,6
2014-04-14,"[44852, 13888, 5987, 4867, 3387]",0.5039722667543607,0
2014-04-15,"[43818, 13172, 5931, 4822, 3369]",0.5020137248284396,1
2014-04-16,"[43019, 12822, 5753, 4641, 3359]",0.5029226657470471,2
2014-04-17,"[41503, 12384, 5715, 4568, 3205]",0.5011473098330241,3
2014-04-18,"[37035, 11086, 4941, 4087, 2704]",0.5056454981371026,4
2014-04-19,"[30697, 9354, 4199, 3459, 2274]",0.5020987135626113,5
2014-04-20,"[31212, 9728, 4299, 3399, 2390]",0.5014737007133339,6
2014-04-21,"[44071, 13459, 5920, 4689, 3262]",0.506368258147645,0
2014-04-22,"[42637, 13106, 5925, 4858, 3315]",0.497656104580404,1
2014-04-23,"[44005, 13163, 5975, 4852, 3461]",0.5004422301836094,2
2014-04-24,"[42450, 12798, 5830, 4675, 3353]",0.4996208722831591,3
2014-04-25,"[38421, 11209, 5159, 4228, 2989]",0.5021772086572267,4
2014-04-26,"[32795, 10074, 4376, 3772, 2547]",0.4988275707564782,5
2014-04-27,"[36110, 11060, 4804, 4127, 2680]",0.5021554583964205,6
2014-04-28,"[45616, 14233, 6315, 4872, 3473]",0.5027419506368359,0
2014-04-29,"[43220, 13164, 5880, 4622, 3281]",0.5040546125671612,1
2014-04-30,"[40889, 12735, 5597, 4851, 3248]",0.4941532976827094,2
2014-05-01,"[37741, 11311, 5093, 4310, 2974]",0.4983639649025705,3
2014-05-02,"[36142, 10621, 4769, 3891, 2709]",0.5064061102318861,4
2014-05-03,"[30771, 8833, 4046, 3564, 2252]",0.5038369789350261,5
2014-05-04,"[34726, 10446, 4697, 3772, 2622]",0.5039333131898406,6
2014-05-05,"[44320, 13124, 5734, 4780, 3352]",0.5064086383396438,0
2014-05-06,"[43825, 12981, 5877, 4606, 3334]",0.506107075598601,1
2014-05-07,"[42250, 12587, 5656, 4631, 3261]",0.5026482415734445,2
2014-05-08,"[40844, 12189, 5595, 4627, 3149]",0.4996807421239684,3
2014-05-09,"[38628, 11242, 5098, 4217, 2826]",0.5071938849558949,4
2014-05-10,"[31645, 9307, 4235, 3600, 2341]",0.5031685182287592,5
2014-05-11,"[31161, 9331, 4203, 3478, 2363]",0.5022083267373753,6
2014-05-12,"[44810, 13406, 6134, 4921, 3420]",0.5022079762281437,0
2014-05-13,"[41363, 12370, 5578, 4569, 3158]",0.5024672573764134,1
2014-05-14,"[44584, 13342, 6062, 4786, 3394]",0.5040239441303624,2
2014-05-15,"[45977, 13480, 6129, 4695, 3457]",0.5089641704412922,3
2014-05-16,"[38516, 11070, 5131, 4199, 2920]",0.504967979817582,4
2014-05-17,"[33078, 9696, 4435, 3759, 2355]",0.5054704348967612,5
2014-05-18,"[34638, 10079, 4520, 3900, 2508]",0.5063455836103873,6
2014-05-19,"[43517, 13030, 5753, 4906, 3306]",0.5023031540730656,0
2014-05-20,"[41972, 12409, 5695, 4609, 3113]",0.5045458568099354,1
2014-05-21,"[40535, 11722, 5531, 4605, 3128]",0.5001816211596282,2
2014-05-22,"[41468, 12719, 5734, 4557, 3228]",0.5000561250110772,3
2014-05-23,"[35344, 10437, 4671, 4020, 2763]",0.5002463527561807,4
2014-05-24,"[29786, 8637, 3998, 3370, 2291]",0.5012853042718689,5
2014-05-25,"[30997, 9059, 4264, 3331, 2369]",0.5036705317872852,6
2014-05-26,"[36508, 11243, 4781, 3989, 2685]",0.506029794277607,0
2014-05-27,"[42588, 13006, 5821, 4832, 3371]",0.4976184320147088,1
2014-05-28,"[39933, 11743, 5460, 4695, 3164]",0.4959519963074082,2
2014-05-29,"[44337, 13563, 6152, 5026, 3438]",0.4982900325445419,3
2014-05-30,"[39845, 11958, 5480, 4563, 3075]",0.4986676114046302,4
2014-05-31,"[33841, 10032, 4372, 3848, 2545]",0.5035030564808375,5
2014-06-01,"[34197, 10365, 4635, 3842, 2495]",0.50366982389167,6
2014-06-02,"[43441, 13176, 5943, 5020, 3328]",0.4985727985558752,0
2014-06-03,"[42836, 12805, 5693, 4695, 3196]",0.5049620801733478,1
2014-06-04,"[42732, 12775, 5875, 4907, 3386]",0.4969357732328669,2
2014-06-05,"[42599, 12416, 5759, 4979, 3377]",0.4969246347461304,3
2014-06-06,"[38540, 11104, 5005, 4476, 2922]",0.5019678630715425,4
2014-06-07,"[34562, 10224, 4487, 4042, 2659]",0.5001464965877015,5
2014-06-08,"[35944, 10784, 4806, 4245, 2732]",0.4987985165182615,6
2014-06-09,"[41158, 11940, 5352, 4875, 3146]",0.5000015044154593,0
2014-06-10,"[46240, 13882, 6142, 5199, 3594]",0.5008193772732723,1
2014-06-11,"[42915, 12912, 6177, 4930, 3332]",0.4961033785899297,2
2014-06-12,"[40295, 12009, 5304, 4603, 3153]",0.4999082063521204,3
2014-06-13,"[38221, 10939, 5130, 4223, 2890]",0.5040665765516342,4
2014-06-14,"[32766, 9670, 4262, 3778, 2486]",0.501884369925607,5
2014-06-15,"[33909, 10330, 4518, 4018, 2586]",0.4982424450425389,6
2014-06-16,"[45204, 13713, 6246, 5171, 3463]",0.4987953439841728,0
2014-06-17,"[41761, 12235, 5673, 4723, 3197]",0.5009099113761115,1
2014-06-18,"[44604, 13418, 6201, 5036, 3492]",0.4981704718835479,2
2014-06-19,"[42964, 12886, 6070, 5206, 3443]",0.4915586163896329,3
2014-06-20,"[39581, 11843, 5305, 4560, 3042]",0.4996720088293357,4
2014-06-21,"[34263, 10086, 4590, 3948, 2660]",0.4993537004698724,5
2014-06-22,"[37027, 11149, 5048, 4182, 2898]",0.4989718758291324,6
2014-06-23,"[47001, 14266, 6285, 5283, 3718]",0.4992567240996434,0
2014-06-24,"[44029, 13393, 5906, 5006, 3461]",0.4987701093390905,1
2014-06-25,"[43040, 12620, 5919, 4980, 3471]",0.4956618592031986,2
2014-06-26,"[45413, 13332, 6195, 5091, 3533]",0.5002501223424501,3
2014-06-27,"[41277, 12246, 5590, 4610, 3226]",0.5003091905779026,4
2014-06-28,"[37541, 10903, 4879, 4202, 2784]",0.5054966920360145,5
2014-06-29,"[41492, 11736, 5266, 4447, 3077]",0.5096731194522706,6
2014-06-30,"[50155, 14313, 6573, 5257, 3638]",0.5108586869495596,0
2014-07-01,"[49662, 13738, 6089, 5343, 3497]",0.5143688799805947,1
2014-07-02,"[58169, 15657, 7167, 5956, 4080]",0.5179843786046205,2
2014-07-03,"[53470, 14092, 6433, 5567, 3669]",0.5196477274092586,3
2014-07-04,"[49346, 13122, 6019, 4643, 3213]",0.5278545511703758,4
2014-07-05,"[50549, 13870, 6217, 5074, 3412]",0.5210687293041126,5
2014-07-06,"[54966, 15317, 6631, 5490, 3713]",0.5217692209435999,6
2014-07-07,"[72942, 19930, 9083, 7272, 4942]",0.5208349026443255,0
2014-07-08,"[66927, 18673, 8720, 6722, 4546]",0.5179111262643483,1
2014-07-09,"[64088, 17958, 8216, 6562, 4542]",0.5149182171536807,2
2014-07-10,"[62434, 17059, 7735, 6440, 4355]",0.5173357273293003,3
2014-07-11,"[66188, 17697, 8121, 6369, 4613]",0.5223055113217074,4
2014-07-12,"[60999, 16659, 7636, 5902, 4299]",0.5200565474632179,5
2014-07-13,"[61126, 17065, 7627, 6097, 4248]",0.5188024500067594,6
2014-07-14,"[70608, 19621, 8695, 7126, 4927]",0.5185110428286942,0
2014-07-15,"[65886, 18027, 8228, 6556, 4513]",0.5201705261118109,1
2014-07-16,"[62685, 17128, 7866, 6492, 4347]",0.5169085852331553,2
2014-07-17,"[61997, 16410, 7540, 6219, 4234]",0.5216473029045643,3
2014-07-18,"[58963, 15969, 7363, 6224, 4122]",0.5156550555369652,4
2014-07-19,"[56114, 14691, 6924, 5724, 3889]",0.5194156305099494,5
2014-07-20,"[61021, 16654, 7489, 5993, 3925]",0.5252434740539744,6
2014-07-21,"[72588, 20108, 9199, 7253, 5093]",0.5176600344884936,0
2014-07-22,"[68741, 18840, 8791, 6875, 4769]",0.5181047252258925,1
2014-07-23,"[67159, 18231, 8377, 7005, 4829]",0.5147148227762994,2
2014-07-24,"[67227, 18158, 8450, 6844, 4700]",0.517628749561108,3
2014-07-25,"[65247, 17255, 7888, 6242, 4401]",0.525392693476389,4
2014-07-26,"[52171, 14189, 6195, 5315, 3587]",0.5207262727574058,5
2014-07-27,"[59092, 16209, 7293, 6041, 3881]",0.5213800856068139,6
2014-07-28,"[73256, 20081, 8968, 7350, 4919]",0.5216017595615061,0
2014-07-29,"[60823, 15897, 7266, 6336, 4218]",0.5194457372540724,1
2014-07-30,"[69273, 18965, 8816, 7034, 4760]",0.5179957371747759,2
2014-07-31,"[66838, 17856, 8071, 6609, 4587]",0.5223074037379402,3
2014-08-01,"[65622, 17772, 8272, 6525, 4585]",0.5188798941387094,4
2014-08-02,"[55457, 14740, 6828, 5710, 3709]",0.5206885382444126,5
2014-08-03,"[58425, 15974, 7354, 6161, 4119]",0.5147066812990992,6
2014-08-04,"[71223, 18961, 8771, 7007, 4806]",0.5228513650151669,0
2014-08-05,"[65176, 17939, 8195, 6548, 4503]",0.51870145856332,1
2014-08-06,"[64065, 17223, 8021, 6692, 4440]",0.516844714807698,2
2014-08-07,"[67400, 17985, 8397, 6702, 4724]",0.5194852102501711,3
2014-08-08,"[64228, 17042, 7651, 6346, 4182]",0.5260505384669529,4
2014-08-09,"[56519, 15473, 7129, 5809, 3788]",0.519064902274623,5
2014-08-10,"[58852, 16636, 7154, 6023, 4075]",0.5182963122708648,6
2014-08-11,"[73480, 19760, 8976, 7140, 4896]",0.5244127017470154,0
2014-08-12,"[61163, 16021, 7233, 6220, 4142]",0.522660082929763,1
2014-08-13,"[71922, 19962, 8909, 7225, 5043]",0.5182865886556814,2
2014-08-14,"[65568, 17319, 7672, 6604, 4444]",0.5234403141515841,3
2014-08-15,"[64181, 16624, 7596, 6299, 4220]",0.5266761019005257,4
2014-08-16,"[54651, 14351, 6372, 5561, 3474]",0.5266926512575674,5
2014-08-17,"[60308, 16385, 7551, 6062, 4184]",0.5188739549158641,6
2014-08-18,"[71827, 19228, 9017, 6967, 4913]",0.5219701300557382,0
2014-08-19,"[68336, 18584, 8495, 6813, 4561]",0.5218552472632949,1
2014-08-20,"[53048, 14707, 6771, 5686, 3887]",0.5105554168301645,2
2014-08-21,"[79275, 21225, 9684, 7844, 5282]",0.5234514637904468,3
2014-08-22,"[63149, 16709, 7493, 6537, 4189]",0.5224140216360614,4
2014-08-23,"[56851, 15150, 6817, 5808, 3752]",0.5229355722012267,5
2014-08-24,"[58513, 16186, 7461, 5910, 3943]",0.5191266451479682,6
2014-08-25,"[72154, 19304, 8838, 7096, 4823]",0.5235307222742058,0
2014-08-26,"[67284, 17681, 8033, 6693, 4520]",0.5239984262697795,1
2014-08-27,"[67019, 17854, 8330, 6760, 4642]",0.5194703886047513,2
2014-08-28,"[60765, 15147, 7108, 6240, 4093]",0.5238224802630874,3
2014-08-29,"[66745, 18269, 8274, 6672, 4407]",0.5222838636733833,4
2014-08-30,"[49809, 12768, 5953, 5238, 3435]",0.519554939574887,5
2014-08-31,"[55732, 15175, 6906, 5627, 3669]",0.5219850991286779,6
2014-09-01,"[40849, 11293, 5075, 4480, 3035]",0.5094296483964654,0
2014-09-02,"[68953, 18828, 8542, 6801, 4778]",0.5203870178495301,1
2014-09-03,"[60908, 15922, 7515, 6403, 4136]",0.5187934741368408,2
2014-09-04,"[82883, 21645, 10085, 8211, 5486]",0.5244423661444938,3
2014-09-05,"[45027, 11783, 5695, 5281, 3410]",0.50416315523344,4
2014-09-06,"[68218, 17277, 7886, 7160, 4431]",0.5246770567389399,5
2014-09-07,"[50866, 13153, 5967, 5263, 3331]",0.5241028251463477,6
2014-09-08,"[64662, 16254, 7752, 6898, 4403]",0.5196570936990468,0
